DATE,USER_ID,AD_SPEND
6/20/23,574,3.74
6/20/23,321,3.74
6/20/23,626,13.27
6/20/23,628,4.04
6/20/23,349,3.73
6/20/23,689,5.24
6/20/23,356,3.74
6/20/23,694,5.72
6/20/23,381,3.74
6/20/23,414,3.38
6/20/23,811,5.72
6/20/23,419,10.49
6/20/23,472,5.24
6/20/23,476,3.73
6/20/23,935,3.74
6/20/23,484,4.79
6/20/23,488,3.97
6/20/23,515,5.72
6/20/23,518,23.07
6/20/23,1017,5.24
6/20/23,1057,2.63
6/20/23,1061,5.24
6/20/23,572,4.12
6/20/23,1118,2.63
6/20/23,584,4.57
6/20/23,585,4.49
6/20/23,1189,4.34
6/20/23,651,3.74
6/20/23,1454,5.77
6/20/23,764,3.74
6/20/23,765,5.69
6/20/23,802,4.34
6/20/23,308,3.74
6/20/23,838,6.21
6/20/23,859,13.27
6/20/23,1637,3.74
6/20/23,1644,3.74
6/20/23,1665,4.49
6/20/23,1671,4.04
6/20/23,1717,2.99
6/20/23,935,7.49
6/20/23,938,2.63
6/20/23,489,3.74
6/20/23,1906,3.67
6/20/23,1978,5.24
6/20/23,1069,5.02
6/20/23,2026,6.38
6/20/23,1076,5.77
6/20/23,2028,5.24
6/20/23,1148,3.38
6/20/23,2219,5.24
6/20/23,2277,3.59
6/20/23,1216,4.34
6/20/23,1222,4.99
6/20/23,1223,5.24
6/20/23,1255,4.12
6/20/23,1281,6.59
6/20/23,2403,5.68
6/20/23,2407,4.27
6/20/23,1316,4.57
6/20/23,2538,2.63
6/20/23,962,4.79
6/20/23,1377,4.19
6/20/23,2622,3.73
6/20/23,2629,3.73
6/20/23,1419,2.63
6/20/23,1437,2.63
6/20/23,1478,4.12
6/20/23,853,5.24
6/20/23,2924,12.97
6/20/23,2973,27.36
6/20/23,1615,4.86
6/20/23,1622,4.04
6/20/23,3033,3.59
6/20/23,3091,31.46
6/20/23,1690,5.99
6/20/23,1717,4.12
6/20/23,3164,5.24
6/20/23,891,3.74
6/20/23,3216,13.34
6/20/23,3259,2.63
6/20/23,1778,10.34
6/20/23,1817,5.77
6/20/23,1857,5.24
6/20/23,3434,5.24
6/20/23,3443,4.19
6/20/23,1883,3.38
6/20/23,1905,4.87
6/20/23,1906,3.74
6/20/23,3490,6.21
6/20/23,1964,2.63
6/20/23,1968,5.72
6/20/23,3610,3.73
6/20/23,3643,3.73
6/20/23,1995,3.92
6/20/23,3663,4.79
6/20/23,2029,4.04
6/20/23,3727,2.63
6/20/23,2045,6.21
6/20/23,2076,6.21
6/20/23,3868,3.38
6/21/23,37,5.24
6/21/23,62,4.79
6/21/23,125,7.49
6/21/23,190,5.24
6/21/23,158,4.57
6/21/23,187,4.49
6/21/23,191,7.49
6/21/23,199,3.74
6/21/23,426,5.69
6/21/23,234,5.99
6/21/23,282,5.24
6/21/23,550,5.24
6/21/23,554,5.72
6/21/23,291,2.63
6/21/23,314,7.49
6/21/23,315,5.17
6/21/23,318,2.63
6/21/23,320,5.72
6/21/23,630,4.49
6/21/23,362,3.67
6/21/23,386,13.27
6/21/23,817,7.49
6/21/23,871,5.24
6/21/23,477,5.72
6/21/23,991,3.74
6/21/23,517,4.64
6/21/23,578,4.34
6/21/23,589,5.72
6/21/23,1151,4.49
6/21/23,1205,5.72
6/21/23,646,3.38
6/21/23,649,4.34
6/21/23,475,7.49
6/21/23,657,7.49
6/21/23,1276,2.63
6/21/23,1470,5.72
6/21/23,771,2.63
6/21/23,788,5.26
6/21/23,793,5.72
6/21/23,834,2.63
6/21/23,835,4.19
6/21/23,840,2.63
6/21/23,480,5.24
6/21/23,867,3.74
6/21/23,1653,5.17
6/21/23,1281,20.67
6/21/23,905,5.24
6/21/23,907,3.38
6/21/23,1727,4.57
6/21/23,910,3.74
6/21/23,1777,2.63
6/21/23,499,6.21
6/21/23,1810,5.24
6/21/23,1860,4.27
6/21/23,1865,2.63
6/21/23,1874,5.68
6/21/23,1903,3.74
6/21/23,1044,3.74
6/21/23,1049,5.77
6/21/23,1050,3.67
6/21/23,1072,4.99
6/21/23,1077,7.49
6/21/23,1079,5.99
6/21/23,2079,2.63
6/21/23,1114,5.72
6/21/23,2143,4.34
6/21/23,1143,6.74
6/21/23,1147,14.24
6/21/23,2162,5.77
6/21/23,2215,13.34
6/21/23,1226,5.24
6/21/23,2400,5.77
6/21/23,2449,5.99
6/21/23,2575,5.62
6/21/23,2579,5.24
6/21/23,2620,8.69
6/21/23,1409,4.86
6/21/23,2642,4.87
6/21/23,2686,2.63
6/21/23,1480,14.32
6/21/23,2751,5.77
6/21/23,2801,5.99
6/21/23,2807,5.77
6/21/23,2809,5.02
6/21/23,1538,4.99
6/21/23,2858,2.63
6/21/23,2859,13.34
6/21/23,1544,2.63
6/21/23,1547,3.73
6/21/23,965,7.34
6/21/23,1616,4.49
6/21/23,2996,3.73
6/21/23,1643,7.12
6/21/23,3041,2.63
6/21/23,3056,4.12
6/21/23,1657,2.63
6/21/23,1019,7.49
6/21/23,3148,5.17
6/21/23,1710,4.34
6/21/23,1711,5.68
6/21/23,30,3.73
6/21/23,1714,5.72
6/21/23,1715,5.72
6/21/23,3267,3.67
6/21/23,1785,3.74
6/21/23,1848,4.34
6/21/23,1850,14.32
6/21/23,1852,2.63
6/21/23,1885,4.12
6/21/23,1028,2.63
6/21/23,1938,15.74
6/21/23,1764,27.51
6/21/23,1944,3.74
6/21/23,1972,4.34
6/21/23,2005,5.02
6/21/23,3723,4.57
6/21/23,2044,5.02
6/21/23,2069,5.72
6/21/23,3800,6.21
6/21/23,3858,2.63
6/21/23,2125,3.67
6/22/23,47,5.24
6/22/23,35,4.49
6/22/23,69,5.72
6/22/23,64,7.49
6/22/23,131,4.12
6/22/23,94,3.67
6/22/23,244,4.49
6/22/23,308,3.74
6/22/23,376,5.69
6/22/23,378,5.72
6/22/23,197,5.24
6/22/23,384,5.72
6/22/23,461,2.63
6/22/23,287,11.54
6/22/23,613,3.38
6/22/23,323,13.27
6/22/23,353,4.49
6/22/23,743,4.34
6/22/23,751,2.63
6/22/23,757,4.79
6/22/23,805,4.79
6/22/23,823,5.3
6/22/23,423,2.63
6/22/23,879,3.92
6/22/23,922,3.73
6/22/23,478,6.74
6/22/23,513,6.74
6/22/23,516,5.72
6/22/23,1011,5.72
6/22/23,1014,5.24
6/22/23,551,2.63
6/22/23,1122,10.49
6/22/23,1187,3.59
6/22/23,618,7.49
6/22/23,656,2.99
6/22/23,1262,4.49
6/22/23,689,5.72
6/22/23,1332,5.72
6/22/23,703,7.49
6/22/23,729,5.77
6/22/23,736,5.77
6/22/23,1459,3.73
6/22/23,1467,3.73
6/22/23,1522,5.17
6/22/23,800,4.12
6/22/23,1531,7.49
6/22/23,831,4.12
6/22/23,837,5.72
6/22/23,842,2.63
6/22/23,1603,7.49
6/22/23,1649,3.92
6/22/23,914,5.17
6/22/23,1905,4.19
6/22/23,1014,3.67
6/22/23,1910,2.63
6/22/23,1015,2.63
6/22/23,1913,5.47
6/22/23,1042,5.72
6/22/23,1046,4.57
6/22/23,2019,5.24
6/22/23,1117,2.63
6/22/23,1144,2.95
6/22/23,1177,4.01
6/22/23,2229,2.63
6/22/23,2236,4.12
6/22/23,1219,5.72
6/22/23,2310,3.74
6/22/23,2411,5.24
6/22/23,1318,2.63
6/22/23,2519,5.24
6/22/23,2521,4.34
6/22/23,1347,4.38
6/22/23,2529,4.34
6/22/23,2534,11.54
6/22/23,1354,4.34
6/22/23,2570,6.75
6/22/23,2583,15.74
6/22/23,2648,2.63
6/22/23,1443,4.57
6/22/23,1446,5.17
6/22/23,2695,4.34
6/22/23,1449,6.21
6/22/23,1472,4.49
6/22/23,2739,7.49
6/22/23,2744,5.72
6/22/23,2748,5.24
6/22/23,1511,11.45
6/22/23,2803,2.63
6/22/23,1539,5.24
6/22/23,2921,5.24
6/22/23,2938,94.46
6/22/23,2975,4.57
6/22/23,1612,5.72
6/22/23,1614,7.49
6/22/23,1646,11.99
6/22/23,1647,5.72
6/22/23,3044,2.63
6/22/23,3045,2.63
6/22/23,1653,3.73
6/22/23,1685,4.34
6/22/23,1689,3.74
6/22/23,3153,4.94
6/22/23,1713,2.63
6/22/23,2819,2.63
6/22/23,1743,5.17
6/22/23,1747,5.77
6/22/23,1779,4.57
6/22/23,2189,3.59
6/22/23,1820,5.72
6/22/23,1855,7.49
6/22/23,1881,3.74
6/22/23,3445,5.72
6/22/23,3449,6.22
6/22/23,3498,4.12
6/22/23,1919,4.04
6/22/23,3558,5.72
6/22/23,1967,2.63
6/22/23,1999,5.72
6/22/23,3656,4.94
6/22/23,2006,29.46
6/22/23,3713,5.72
6/22/23,2041,2.63
6/22/23,3781,5.62
6/22/23,1095,5.72
6/22/23,2084,5.54
6/23/23,20,5.62
6/23/23,49,2.63
6/23/23,36,5.99
6/23/23,123,4.12
6/23/23,129,4.34
6/23/23,92,8.99
6/23/23,228,6.21
6/23/23,246,5.72
6/23/23,304,5.24
6/23/23,306,5.99
6/23/23,162,5.24
6/23/23,386,3.07
6/23/23,201,3.74
6/23/23,392,5.72
6/23/23,226,4.34
6/23/23,451,2.63
6/23/23,232,5.09
6/23/23,250,5.77
6/23/23,257,2.63
6/23/23,513,3.74
6/23/23,704,2.77
6/23/23,706,3.74
6/23/23,385,2.99
6/23/23,417,14.32
6/23/23,454,5.72
6/23/23,455,15.29
6/23/23,458,5.77
6/23/23,489,2.63
6/23/23,490,2.99
6/23/23,1005,13.27
6/23/23,545,3.73
6/23/23,546,7.49
6/23/23,1132,2.63
6/23/23,586,4.19
6/23/23,1137,5.72
6/23/23,650,4.12
6/23/23,1255,4.49
6/23/23,1338,3.52
6/23/23,170,3.92
6/23/23,725,3.74
6/23/23,726,3.74
6/23/23,727,5.72
6/23/23,1409,11.99
6/23/23,766,3.74
6/23/23,1474,4.49
6/23/23,772,2.99
6/23/23,794,5.72
6/23/23,1542,5.24
6/23/23,808,4.34
6/23/23,1583,3.74
6/23/23,1589,5.72
6/23/23,836,3.74
6/23/23,1646,3.74
6/23/23,866,2.99
6/23/23,1655,2.63
6/23/23,872,5.87
6/23/23,877,5.24
6/23/23,1673,5.77
6/23/23,1738,11.54
6/23/23,1772,11.24
6/23/23,1775,6.74
6/23/23,941,5.69
6/23/23,1818,5.17
6/23/23,991,5.62
6/23/23,1915,5.24
6/23/23,1047,5.69
6/23/23,2043,3.74
6/23/23,2089,9.44
6/23/23,1109,2.63
6/23/23,1111,2.63
6/23/23,2096,5.47
6/23/23,2107,2.63
6/23/23,2155,5.77
6/23/23,1145,5.77
6/23/23,2164,5.24
6/23/23,1150,4.87
6/23/23,2166,4.49
6/23/23,1186,4.49
6/23/23,2298,2.63
6/23/23,2300,14.32
6/23/23,1227,5.02
6/23/23,2356,3.74
6/23/23,1260,4.72
6/23/23,2399,7.04
6/23/23,1284,8.99
6/23/23,2414,2.99
6/23/23,1313,6.22
6/23/23,1315,13.27
6/23/23,2462,3.73
6/23/23,2523,6.59
6/23/23,1381,3.74
6/23/23,1383,3.74
6/23/23,1386,5.72
6/23/23,2634,5.72
6/23/23,523,13.27
6/23/23,2737,4.49
6/23/23,2752,3.74
6/23/23,2799,5.72
6/23/23,1515,5.17
6/23/23,2940,5.72
6/23/23,2983,3.74
6/23/23,1620,5.72
6/23/23,3052,3.59
6/23/23,3058,4.49
6/23/23,1659,5.24
6/23/23,1679,4.49
6/23/23,3095,5.24
6/23/23,3101,4.57
6/23/23,3105,5.24
6/23/23,1687,5.72
6/23/23,1748,2.95
6/23/23,3214,5.72
6/23/23,1751,4.94
6/23/23,1752,13.27
6/23/23,698,5.99
6/23/23,3261,2.99
6/23/23,3333,5.72
6/23/23,3381,4.49
6/23/23,1851,2.63
6/23/23,1880,10.34
6/23/23,3460,3.59
6/23/23,3515,5.72
6/23/23,1920,5.72
6/23/23,1922,4.12
6/23/23,1939,3.74
6/23/23,1943,5.24
6/23/23,3562,2.77
6/23/23,3595,8.24
6/23/23,3597,5.09
6/23/23,1973,2.63
6/23/23,3660,5.77
6/23/23,3717,12.07
6/23/23,872,35.98
6/23/23,2072,3.74
6/23/23,87,2.63
6/23/23,2074,11.45
6/23/23,3786,5.47
6/23/23,2085,5.24
6/23/23,2113,5.69
6/23/23,3860,4.49
6/24/23,24,5.24
6/24/23,71,4.34
6/24/23,77,3.38
6/24/23,60,4.49
6/24/23,127,3.73
6/24/23,68,5.72
6/24/23,180,3.52
6/24/23,184,5.72
6/24/23,186,5.72
6/24/23,96,5.72
6/24/23,232,14.24
6/24/23,236,5.72
6/24/23,242,5.72
6/24/23,127,3.73
6/24/23,164,11.99
6/24/23,441,5.17
6/24/23,443,3.74
6/24/23,236,5.77
6/24/23,501,7.49
6/24/23,263,5.69
6/24/23,566,11.99
6/24/23,615,5.25
6/24/23,635,5.72
6/24/23,639,5.87
6/24/23,329,3.59
6/24/23,761,4.49
6/24/23,803,12.97
6/24/23,416,4.64
6/24/23,883,3.38
6/24/23,459,5.72
6/24/23,931,5.24
6/24/23,943,5.24
6/24/23,1015,3.74
6/24/23,579,7.49
6/24/23,581,3.73
6/24/23,592,13.27
6/24/23,1149,5.72
6/24/23,1201,8.3
6/24/23,624,3.74
6/24/23,625,3.59
6/24/23,628,5.72
6/24/23,1211,5.24
6/24/23,1272,3.74
6/24/23,662,11.39
6/24/23,1326,5.72
6/24/23,1328,4.72
6/24/23,695,5.72
6/24/23,699,5.24
6/24/23,724,5.24
6/24/23,1393,3.92
6/24/23,728,5.72
6/24/23,1463,5.72
6/24/23,1472,3.74
6/24/23,1480,5.24
6/24/23,792,5.72
6/24/23,801,3.74
6/24/23,803,4.49
6/24/23,1538,7.49
6/24/23,806,5.72
6/24/23,1593,3.74
6/24/23,843,3.73
6/24/23,1607,2.63
6/24/23,868,4.49
6/24/23,870,5.72
6/24/23,875,3.67
6/24/23,876,5.24
6/24/23,912,2.92
6/24/23,1873,11.45
6/24/23,994,14.24
6/24/23,1020,5.24
6/24/23,1976,5.24
6/24/23,1051,2.91
6/24/23,2041,4.49
6/24/23,2137,4.57
6/24/23,1136,3.38
6/24/23,1138,5.24
6/24/23,2157,3.38
6/24/23,2213,3.59
6/24/23,2217,3.59
6/24/23,2291,14.32
6/24/23,2307,4.19
6/24/23,2362,7.49
6/24/23,2366,5.24
6/24/23,2405,4.49
6/24/23,2450,5.24
6/24/23,2452,5.72
6/24/23,2473,14.99
6/24/23,1344,3.73
6/24/23,2517,13.27
6/24/23,1345,7.49
6/24/23,1346,4.12
6/24/23,2536,14.24
6/24/23,1378,4.49
6/24/23,2595,4.49
6/24/23,1413,5.24
6/24/23,1474,7.49
6/24/23,1477,5.72
6/24/23,1505,5.72
6/24/23,1507,3.73
6/24/23,2852,5.77
6/24/23,1543,4.49
6/24/23,2861,5.24
6/24/23,2866,5.72
6/24/23,2914,3.74
6/24/23,2930,2.63
6/24/23,1586,11.99
6/24/23,1611,4.34
6/24/23,2985,5.72
6/24/23,2988,4.49
6/24/23,1618,17.17
6/24/23,1619,5.17
6/24/23,3000,3.38
6/24/23,1648,4.94
6/24/23,1684,5.24
6/24/23,1686,7.49
6/24/23,1716,5.72
6/24/23,1719,4.49
6/24/23,1722,2.63
6/24/23,3212,5.77
6/24/23,3263,2.63
6/24/23,3276,6.59
6/24/23,3340,2.63
6/24/23,1847,5.72
6/24/23,3388,3.73
6/24/23,1853,5.24
6/24/23,3397,5.77
6/24/23,1858,4.64
6/24/23,3401,4.49
6/24/23,3454,4.86
6/24/23,3500,10.49
6/24/23,1912,5.72
6/24/23,3508,7.49
6/24/23,3517,3.59
6/24/23,3551,14.24
6/24/23,1970,5.17
6/24/23,2969,3.92
6/24/23,1978,13.27
6/24/23,3662,5.24
6/24/23,3715,3.73
6/24/23,2040,5.72
6/24/23,2657,5.24
6/24/23,2077,4.27
6/25/23,31,5.72
6/25/23,139,4.34
6/25/23,26,2.63
6/25/23,97,3.73
6/25/23,98,5.24
6/25/23,117,3.73
6/25/23,126,4.57
6/25/23,157,2.63
6/25/23,312,5.24
6/25/23,316,11.54
6/25/23,380,2.63
6/25/23,196,5.69
6/25/23,231,5.72
6/25/23,459,2.63
6/25/23,253,5.24
6/25/23,558,2.77
6/25/23,560,3.74
6/25/23,572,3.73
6/25/23,296,3.74
6/25/23,325,26.54
6/25/23,637,2.63
6/25/23,641,3.92
6/25/23,643,7.49
6/25/23,358,4.34
6/25/23,387,14.99
6/25/23,392,4.49
6/25/23,767,5.72
6/25/23,415,2.63
6/25/23,809,5.72
6/25/23,422,5.24
6/25/23,825,5.72
6/25/23,827,2.99
6/25/23,426,5.24
6/25/23,457,4.49
6/25/23,891,2.63
6/25/23,893,7.49
6/25/23,941,4.12
6/25/23,487,5.24
6/25/23,512,4.49
6/25/23,514,5.81
6/25/23,519,13.27
6/25/23,548,2.63
6/25/23,1068,13.27
6/25/23,1072,5.02
6/25/23,1129,4.49
6/25/23,590,4.57
6/25/23,1195,7.49
6/25/23,623,6.75
6/25/23,1203,3.92
6/25/23,655,5.24
6/25/23,209,5.72
6/25/23,658,9.59
6/25/23,1320,4.57
6/25/23,694,5.24
6/25/23,1346,5.24
6/25/23,1395,2.91
6/25/23,1478,5.24
6/25/23,798,4.12
6/25/23,845,11.99
6/25/23,864,4.57
6/25/23,871,5.72
6/25/23,879,14.24
6/25/23,881,3.67
6/25/23,906,5.72
6/25/23,911,5.24
6/25/23,1735,5.72
6/25/23,1779,11.24
6/25/23,964,13.27
6/25/23,985,5.72
6/25/23,989,4.49
6/25/23,990,10.49
6/25/23,1872,3.74
6/25/23,1911,6.75
6/25/23,1018,5.72
6/25/23,1919,5.77
6/25/23,1972,5.72
6/25/23,2037,4.49
6/25/23,1118,3.07
6/25/23,1139,3.74
6/25/23,2153,5.24
6/25/23,2233,4.34
6/25/23,1218,4.49
6/25/23,1224,2.91
6/25/23,2309,5.77
6/25/23,1256,6.37
6/25/23,1257,2.63
6/25/23,1285,4.49
6/25/23,1286,3.74
6/25/23,1287,4.64
6/25/23,1288,2.63
6/25/23,1321,3.74
6/25/23,1357,5.24
6/25/23,2591,3.73
6/25/23,2630,5.72
6/25/23,1412,13.34
6/25/23,1415,4.57
6/25/23,1416,5.24
6/25/23,2691,4.57
6/25/23,1447,5.72
6/25/23,1240,7.49
6/25/23,2741,5.24
6/25/23,1510,5.72
6/25/23,2812,5.24
6/25/23,2864,4.49
6/25/23,1549,5.72
6/25/23,2934,2.63
6/25/23,2977,5.24
6/25/23,1649,3
6/25/23,1650,2.63
6/25/23,1682,14.24
6/25/23,3103,5.24
6/25/23,3107,5.77
6/25/23,3116,13.27
6/25/23,3173,2.91
6/25/23,3218,3.44
6/25/23,3223,6.22
6/25/23,1757,2.63
6/25/23,3227,3.03
6/25/23,1780,4.64
6/25/23,3273,2.63
6/25/23,1784,28.64
6/25/23,2822,5.09
6/25/23,1787,5.62
6/25/23,3328,2.63
6/25/23,1824,2.63
6/25/23,1825,3.74
6/25/23,3383,5.72
6/25/23,1854,3.44
6/25/23,1888,7.49
6/25/23,1890,3.38
6/25/23,3502,5.72
6/25/23,3504,3.73
6/25/23,1914,12.97
6/25/23,3506,7.49
6/25/23,1916,4.99
6/25/23,1950,4.12
6/25/23,1952,3.74
6/25/23,1971,5.72
6/25/23,2124,7.49
6/25/23,3653,3.74
6/25/23,2001,14.32
6/25/23,3658,4.34
6/25/23,3671,5.99
6/25/23,2036,5.77
6/25/23,3729,2.63
6/25/23,3737,5.99
6/25/23,3795,4.12
6/25/23,3802,4.49
6/25/23,2086,11.45
6/25/23,2119,2.63
6/25/23,2121,2.63
6/26/23,73,3.07
6/26/23,40,3.67
6/26/23,63,4.04
6/26/23,66,5.24
6/26/23,67,4.57
6/26/23,71,4.12
6/26/23,119,4.79
6/26/23,234,5.02
6/26/23,162,4.9
6/26/23,302,14.24
6/26/23,160,5.69
6/26/23,225,14.24
6/26/23,261,4.34
6/26/23,564,4.64
6/26/23,324,7.49
6/26/23,698,5.99
6/26/23,753,3.73
6/26/23,390,2.63
6/26/23,424,5.77
6/26/23,829,5.02
6/26/23,427,3
6/26/23,456,5.99
6/26/23,889,4.49
6/26/23,939,3.74
6/26/23,947,28.49
6/26/23,1007,3.73
6/26/23,520,5.77
6/26/23,524,3.73
6/26/23,525,5.72
6/26/23,553,5.09
6/26/23,1076,7.49
6/26/23,587,4.87
6/26/23,597,11.45
6/26/23,1155,3.38
6/26/23,1193,4.57
6/26/23,652,3.52
6/26/23,1257,5.77
6/26/23,1336,5.62
6/26/23,1354,3.74
6/26/23,1399,2.63
6/26/23,737,2.63
6/26/23,738,5.72
6/26/23,1536,10.49
6/26/23,807,2.63
6/26/23,810,2.63
6/26/23,869,3
6/26/23,1659,5.24
6/26/23,1669,3.52
6/26/23,880,5.24
6/26/23,1733,5.24
6/26/23,785,4.12
6/26/23,915,2.91
6/26/23,523,331.69
6/26/23,960,4.49
6/26/23,962,2.99
6/26/23,986,5.72
6/26/23,1923,3.37
6/26/23,1980,5.24
6/26/23,1084,7.34
6/26/23,1085,4.49
6/26/23,2092,3.74
6/26/23,1180,5.02
6/26/23,1183,3.59
6/26/23,1187,6.74
6/26/23,2360,5.25
6/26/23,1283,2.91
6/26/23,2456,4.12
6/26/23,1314,4.12
6/26/23,2463,3.59
6/26/23,1059,11.99
6/26/23,2471,5.69
6/26/23,1348,4.79
6/26/23,2568,3.52
6/26/23,1380,5.24
6/26/23,2586,2.63
6/26/23,2590,3.74
6/26/23,1411,4.79
6/26/23,1444,5.24
6/26/23,2689,14.24
6/26/23,1448,5.72
6/26/23,1450,5.24
6/26/23,2700,13.27
6/26/23,1484,2.63
6/26/23,1514,5.24
6/26/23,1550,11.54
6/26/23,1584,7.49
6/26/23,2990,3.38
6/26/23,2994,3.74
6/26/23,1658,2.91
6/26/23,3099,5.77
6/26/23,3113,4.87
6/26/23,3158,5.24
6/26/23,1723,2.91
6/26/23,1727,14.96
6/26/23,1749,3.59
6/26/23,1758,4.57
6/26/23,3339,5.72
6/26/23,1882,2.63
6/26/23,3462,10.49
6/26/23,3511,2.77
6/26/23,1921,5.77
6/26/23,3564,2.63
6/26/23,2379,5.24
6/26/23,3599,14.24
6/26/23,3605,3.74
6/26/23,3612,14.32
6/26/23,1977,2.63
6/26/23,2000,11.45
6/26/23,3789,5.24
6/26/23,3854,4.57
6/26/23,3870,3
6/26/23,2124,3.74
6/26/23,3877,4.12
6/27/23,26,3.73
6/27/23,38,10.5
6/27/23,75,4.12
6/27/23,135,4.79
6/27/23,70,3.73
6/27/23,93,3.74
6/27/23,182,4.57
6/27/23,95,6.29
6/27/23,230,5.24
6/27/23,125,5.72
6/27/23,156,5.72
6/27/23,457,2.77
6/27/23,505,3
6/27/23,562,2.63
6/27/23,289,3.92
6/27/23,576,3.67
6/27/23,633,7.49
6/27/23,360,5.17
6/27/23,700,5.72
6/27/23,363,13.27
6/27/23,747,5.77
6/27/23,391,5.24
6/27/23,395,3.73
6/27/23,833,3.74
6/27/23,893,7.49
6/27/23,460,2.63
6/27/23,481,5.09
6/27/23,485,3.74
6/27/23,945,4.27
6/27/23,1001,5.72
6/27/23,521,3.38
6/27/23,1018,3.74
6/27/23,1070,14.24
6/27/23,621,4.38
6/27/23,627,5.72
6/27/23,653,4.12
6/27/23,664,5.24
6/27/23,700,3.73
6/27/23,701,14.24
6/27/23,704,5.84
6/27/23,730,5.17
6/27/23,734,56.97
6/27/23,1410,3.74
6/27/23,282,3.73
6/27/23,1476,2.63
6/27/23,1545,5.72
6/27/23,1597,6.21
6/27/23,1663,5.24
6/27/23,878,5.24
6/27/23,1731,7.49
6/27/23,1740,7.49
6/27/23,1781,2.91
6/27/23,1785,3.73
6/27/23,942,5.72
6/27/23,958,5.72
6/27/23,1870,4.87
6/27/23,1146,3.73
6/27/23,1019,5.24
6/27/23,1021,13.79
6/27/23,1048,13.27
6/27/23,909,2.77
6/27/23,1082,3.74
6/27/23,1087,3.74
6/27/23,2098,5.24
6/27/23,2103,5.24
6/27/23,2105,4.87
6/27/23,2149,5.72
6/27/23,2168,5.24
6/27/23,1176,5.17
6/27/23,1181,2.63
6/27/23,2227,5.24
6/27/23,1188,5.24
6/27/23,2293,4.12
6/27/23,2304,2.63
6/27/23,1230,3.07
6/27/23,1254,3.38
6/27/23,1258,6.14
6/27/23,2364,4.79
6/27/23,1312,5.87
6/27/23,2468,3.92
6/27/23,2527,3.92
6/27/23,1388,4.72
6/27/23,2697,2.63
6/27/23,1481,4.49
6/27/23,1508,14.24
6/27/23,1512,2.63
6/27/23,1542,3.74
6/27/23,2868,4.57
6/27/23,2870,4.79
6/27/23,1581,5.24
6/27/23,1582,5.99
6/27/23,2926,3.74
6/27/23,1583,14.24
6/27/23,2928,15.74
6/27/23,2936,3.52
6/27/23,1588,3.92
6/27/23,1613,5.17
6/27/23,1617,4.57
6/27/23,1655,14.24
6/27/23,3060,2.91
6/27/23,1660,3.74
6/27/23,3109,5.99
6/27/23,3111,5.24
6/27/23,2972,3.67
6/27/23,2242,2.63
6/27/23,3395,5.72
6/27/23,1886,3.59
6/27/23,3667,4.49
6/27/23,2008,5.69
6/27/23,3725,5.77
6/27/23,2046,3
6/27/23,3739,5.24
6/27/23,2070,56.97
6/27/23,2080,11.99
6/27/23,2082,5.24
6/27/23,2083,4.79
6/27/23,3804,5.24
6/27/23,3864,6.74
6/27/23,2122,3.59
6/27/23,3875,2.63
6/27/23,3879,7.49
6/28/23,27,2.86
6/28/23,37,5.99
6/28/23,61,5.77
6/28/23,141,2.86
6/28/23,99,5.24
6/28/23,122,5.24
6/28/23,123,5.72
6/28/23,124,5.02
6/28/23,248,13.27
6/28/23,128,4.12
6/28/23,250,5.72
6/28/23,165,5.72
6/28/23,322,5.24
6/28/23,227,5.24
6/28/23,230,3.73
6/28/23,449,15.29
6/28/23,455,3.59
6/28/23,237,7.49
6/28/23,463,3
6/28/23,507,2.87
6/28/23,492,5.72
6/28/23,319,3.73
6/28/23,326,5.24
6/28/23,383,5.72
6/28/23,749,2.86
6/28/23,388,2.86
6/28/23,389,3.75
6/28/23,393,4.04
6/28/23,813,2.99
6/28/23,418,3.38
6/28/23,420,2.86
6/28/23,425,5.99
6/28/23,831,3.74
6/28/23,887,2.86
6/28/23,929,5.72
6/28/23,480,5.24
6/28/23,486,2.86
6/28/23,949,3.67
6/28/23,953,3.67
6/28/23,1009,15.73
6/28/23,522,4.49
6/28/23,1021,2.87
6/28/23,554,5.72
6/28/23,1139,3.74
6/28/23,1143,4.87
6/28/23,596,2.86
6/28/23,1153,3.73
6/28/23,619,4.12
6/28/23,1199,2.86
6/28/23,1207,5.99
6/28/23,1209,4.79
6/28/23,1259,4.19
6/28/23,659,2.86
6/28/23,661,3
6/28/23,663,4.49
6/28/23,1324,3.74
6/28/23,698,2.87
6/28/23,1349,4.49
6/28/23,1401,10.34
6/28/23,1403,2.86
6/28/23,1405,2.99
6/28/23,573,4.79
6/28/23,1416,3
6/28/23,773,2.86
6/28/23,775,2.86
6/28/23,1482,2.86
6/28/23,350,4.49
6/28/23,1534,4.12
6/28/23,1083,5.69
6/28/23,811,2.86
6/28/23,1599,2.87
6/28/23,1605,2.87
6/28/23,844,4.79
6/28/23,873,5.77
6/28/23,1661,4.34
6/28/23,1667,4.79
6/28/23,1822,3.74
6/28/23,1824,5.24
6/28/23,965,2.87
6/28/23,1828,4.49
6/28/23,993,5.24
6/28/23,2035,4.49
6/28/23,1115,5.72
6/28/23,1119,4.87
6/28/23,2109,2.86
6/28/23,2147,5.77
6/28/23,478,3.73
6/28/23,1151,4.49
6/28/23,2170,3.74
6/28/23,1184,2.99
6/28/23,2296,5.72
6/28/23,1229,4.49
6/28/23,2402,3.74
6/28/23,2460,5.24
6/28/23,2466,14.24
6/28/23,1319,3.73
